DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20171102,8367,8617,8191,8492,45959
20171101,8241,8342,8141,8267,14482
20171031,8116,8241,8091,8116,15983
20171030,8267,8267,8166,8191,8979
20171027,8116,8241,8116,8241,18068
20171026,8542,8542,8166,8191,13977
20171025,8442,8492,8292,8392,12729
20171024,8116,8993,8041,8442,156446
20171023,8066,8342,7941,8016,30444
20171020,8116,8116,7916,7966,6675
20171019,8066,8066,7891,7966,14170
20171018,7916,7941,7590,7841,18337
20171017,8267,8367,7866,7916,33099
20171016,8517,8517,7941,8141,21243
20171013,8442,8517,8342,8467,23809
20171012,8492,8492,8191,8317,13082
20171011,8317,8592,8141,8317,37353
20171010,7941,8141,7866,8091,37058
20170929,7991,9143,7740,7891,276345
20170928,7590,7991,7590,7715,9686
20170927,7816,7841,7515,7690,173360
20170926,7590,7866,7590,7766,26210
20170925,8091,8091,7740,7816,35558
20170922,8292,8292,7966,8041,65312
20170921,8392,8592,8166,8317,54969
20170920,8241,8442,7991,8392,69982
20170919,8918,8943,8216,8392,115526
20170918,8993,8993,8692,8918,47628
20170915,9068,9118,8868,8943,44595
20170914,9118,9143,8918,9043,56024
20170913,9093,9719,8893,9118,118822
20170912,9068,9218,8918,9168,58861
20170911,9294,9294,8768,8893,68549
20170908,9294,9444,9143,9269,67870
20170907,8717,9770,8692,9394,320541
20170906,8592,8793,8467,8768,89723
20170905,9143,9168,8567,8617,144498
20170904,9394,9719,9018,9068,217032
20170901,9895,9920,9018,9143,435191
20170831,9995,10170,9895,9920,65591
20170830,10095,10120,9870,10095,54205
20170829,10346,10772,10020,10070,150878
20170828,10045,10271,9945,10070,47075
20170825,9795,10296,9770,10120,90338
20170824,9719,9945,9669,9770,45213
20170823,9970,9970,9544,9719,59660
20170822,9970,10170,9845,9945,55085
20170821,10020,10471,9895,9945,106706
20170818,9945,10220,9569,10170,121263
20170817,9319,9920,9243,9795,119326
20170816,9118,9744,9068,9444,139810
20170814,9419,9644,9193,9193,81192
20170811,9719,9770,9319,9444,144481
20170810,9719,10020,9444,9469,414537
20170809,9544,10897,9419,9845,1378735
20170808,9469,9619,9344,9369,21924
20170807,9669,9669,9469,9469,26906
20170804,9394,9644,9369,9494,44076
20170803,9419,10120,9294,9519,205467
20170802,9469,9519,9294,9344,24848
20170801,9419,9569,9294,9419,47171
20170731,9269,9920,9168,9419,175093
20170728,9269,9294,9018,9043,30228
20170727,9319,9344,9168,9168,27690
20170726,9093,9494,9093,9243,77740
20170725,9319,9444,9068,9168,95109
20170724,9694,9694,9444,9444,82298
20170721,9820,9870,9669,9669,72524
20170720,9970,9995,9795,9820,76778
20170719,10045,10120,9870,9895,119696
20170718,10271,10271,10020,10095,133727
20170717,10371,10521,10245,10296,146002
20170714,10872,10972,10396,10596,307831
20170713,10646,11273,10446,11273,392188
20170712,10922,11022,10346,10696,331824
20170711,10296,11122,10245,10496,664860
20170710,10721,10922,10170,10220,290743
20170707,11673,11698,10646,10797,557221
20170706,11147,12275,10872,11222,1250766
20170705,11523,12650,10671,11222,1446447
20170704,10546,13251,10170,12024,2510743
20170703,10195,10296,10120,10220,17344
20170630,10095,10571,10045,10120,65302
20170629,10145,10170,9995,10170,10384
20170628,10195,10195,10020,10070,3715
20170627,10195,10195,10045,10120,7734
20170626,10220,10220,10020,10070,7619
20170623,10145,10245,10095,10120,3333
20170622,10271,10271,10070,10070,17099
20170621,10346,10346,10070,10220,9653
20170620,10321,10371,10296,10321,3591
20170619,10220,10396,10220,10296,3834
20170616,10421,10421,10245,10296,19646
20170615,10296,10621,10296,10446,23083
20170614,10396,11097,10271,10396,83769
20170613,10371,10471,10271,10396,8361
20170612,10371,10421,10271,10346,13119
20170609,10271,10396,10271,10396,9710
20170608,10371,10421,10296,10421,10402
20170607,10521,10521,10296,10446,6528
20170605,10421,10496,10271,10446,20479
20170602,10321,10696,10195,10496,46654
20170601,10296,10371,10220,10271,12184
20170531,10245,10371,10245,10321,14702
20170530,10421,10421,10271,10346,3248
20170529,10271,10346,10195,10346,17396
20170526,10271,10371,10245,10271,29340
20170525,10371,10396,10321,10371,3262
20170524,10446,10471,10321,10396,5782
20170523,10220,10421,10220,10421,13963
20170522,10271,10421,10245,10371,14061
20170519,10195,10371,10195,10271,1737
20170518,10346,10371,10095,10220,21631
20170517,10371,10371,10296,10371,8126
20170516,10296,10471,10296,10321,22079
20170515,10120,10346,10120,10271,15989
20170512,10471,10521,10020,10170,91193
20170511,9970,9970,9970,9970,0
20170510,9970,9970,9970,9970,0
20170508,9970,9970,9970,9970,0
20170504,9970,9970,9970,9970,0
20170502,9970,9970,9970,9970,0
20170428,9970,9970,9970,9970,0
20170427,9970,9970,9970,9970,0
20170426,9970,9970,9970,9970,0
20170425,9970,9970,9970,9970,0
20170424,9970,9970,9970,9970,0
20170421,9970,9970,9970,9970,0
20170420,9970,9970,9970,9970,0
20170419,9970,9970,9970,9970,0
20170418,9970,9970,9970,9970,0
20170417,9970,9970,9970,9970,0
20170414,9970,9970,9970,9970,0
20170413,9970,9970,9970,9970,0
20170412,9970,9970,9970,9970,0
20170411,9970,9970,9970,9970,0
20170410,9970,9970,9970,9970,0
20170407,9970,9970,9970,9970,0
20170406,9970,9970,9970,9970,0
20170405,9970,9970,9970,9970,0
20170404,9970,9970,9970,9970,0
20170403,9970,9970,9970,9970,0
20170331,9970,9970,9970,9970,0
20170330,9970,9970,9970,9970,0
20170329,9970,9970,9970,9970,0
20170328,9970,9970,9970,9970,0
20170327,9945,9995,9945,9970,2248
20170324,9995,10020,9895,9970,2456
20170323,9995,9995,9870,9970,2032
20170322,9945,9995,9845,9995,2649
20170321,9870,10020,9845,9995,6256
20170320,9995,10020,9895,10020,2043
20170317,9870,10045,9870,10020,22279
20170316,9895,9895,9845,9845,2247
20170315,9719,9845,9719,9845,3097
20170314,9845,9920,9694,9870,2473
20170313,9719,9845,9669,9845,6147
20170310,9744,9795,9744,9795,200
20170309,9719,9795,9719,9795,2208
20170308,9744,9870,9719,9845,6564
20170307,9719,9845,9719,9845,3478
20170306,9744,9920,9744,9744,12699
20170303,9744,9770,9719,9770,4526
20170302,9694,9770,9694,9770,4480
20170228,9719,9770,9694,9744,4554
20170227,9694,9744,9669,9744,7391
20170224,9694,9770,9669,9744,5771
20170223,9669,9744,9669,9719,5597
20170222,9744,9744,9669,9694,1644
20170221,9719,9744,9669,9694,2540
20170220,9770,9770,9694,9744,3153
20170217,9744,9744,9669,9744,1523
20170216,9744,9744,9669,9744,3248
20170215,9744,9744,9669,9719,929
20170214,9619,9719,9619,9719,15730
20170213,9644,9795,9569,9644,49063
20170210,9669,9795,9669,9795,4484
20170209,9845,9845,9694,9770,445
20170208,9719,9770,9694,9770,1209
20170207,9719,9770,9669,9770,3579
20170206,9744,9770,9694,9770,612
20170203,9770,9795,9744,9770,958
20170202,9795,9795,9744,9770,619
20170201,9770,9795,9744,9770,1396
20170131,9719,9770,9719,9770,494
20170126,9744,9770,9719,9770,2797
20170125,9744,9795,9744,9795,775
20170124,9795,9795,9744,9795,7667
20170123,9870,9870,9744,9770,20527
20170120,9995,9995,9995,9995,0
20170119,9995,9995,9995,9995,0
20170118,9995,9995,9995,9995,0
20170117,9995,9995,9995,9995,0
20170116,9995,9995,9995,9995,0
20170113,9995,9995,9995,9995,0
20170112,9995,9995,9995,9995,0
20170111,9995,9995,9995,9995,0
20170110,9995,9995,9995,9995,0
20170109,9995,9995,9995,9995,0
20170106,9995,9995,9995,9995,0
20170105,9995,9995,9995,9995,0
20170104,9995,9995,9995,9995,0
20170103,9995,9995,9995,9995,0
20170102,9995,9995,9995,9995,0
20161229,9995,9995,9995,9995,0
20161228,9995,9995,9995,9995,0
20161227,9995,9995,9995,9995,0
20161226,9995,9995,9995,9995,0
20161223,9995,9995,9995,9995,0
20161222,9995,9995,9995,9995,0
20161221,9995,9995,9995,9995,0
20161220,9995,9995,9995,9995,0
20161219,9995,9995,9995,9995,0
20161216,9995,9995,9995,9995,0
20161215,9995,9995,9995,9995,0
20161214,9995,9995,9995,9995,0
20161213,9995,9995,9995,9995,0
20161212,9995,9995,9995,9995,0
20161209,9995,9995,9995,9995,0
20161208,9995,9995,9995,9995,0
20161207,9995,9995,9995,9995,0
20161206,9995,9995,9995,9995,0
20161205,9995,9995,9995,9995,0
20161202,9995,9995,9995,9995,0
20161201,9995,9995,9995,9995,0
20161130,9995,9995,9995,9995,0
20161129,9995,9995,9995,9995,0
20161128,9995,9995,9995,9995,0
20161125,9995,9995,9995,9995,0
20161124,9995,9995,9995,9995,0
20161123,9995,9995,9995,9995,0
20161122,9995,9995,9995,9995,0
20161121,9995,9995,9995,9995,0
20161118,9995,9995,9995,9995,0
20161117,9995,9995,9995,9995,0
20161116,9995,9995,9995,9995,0
20161115,9995,9995,9995,9995,0
20161114,9995,9995,9995,9995,0
20161111,9995,9995,9995,9995,0
20161110,9995,9995,9995,9995,0
20161109,9995,9995,9995,9995,0
20161108,9995,9995,9995,9995,0
20161107,9995,9995,9995,9995,0
20161104,9995,9995,9995,9995,0
20161103,9995,9995,9995,9995,0
20161102,9995,9995,9995,9995,0
20161101,9995,9995,9995,9995,0
20161031,9995,9995,9995,9995,0
20161028,9995,9995,9995,9995,0
20161027,9995,9995,9995,9995,0
20161026,9995,9995,9995,9995,0
20161025,9995,9995,9995,9995,0
20161024,9995,9995,9995,9995,0
20161021,9995,9995,9995,9995,0
20161020,9995,9995,9995,9995,0
20161019,9995,9995,9995,9995,0
20161018,9995,9995,9995,9995,0
20161017,9995,9995,9995,9995,0
20161014,9995,9995,9995,9995,0
20161013,9995,9995,9995,9995,0
20161012,9995,9995,9995,9995,0
20161011,9995,9995,9995,9995,0
20161010,9995,9995,9995,9995,0
20161007,9995,9995,9995,9995,0
20161006,10020,10020,9945,9995,700
20161005,10020,10020,9895,9995,3216
20161004,9945,9970,9920,9920,2979
20160930,9970,9970,9895,9970,1607
20160929,9970,10020,9945,9945,2915
20160928,9995,10020,9995,9995,858
20160927,10020,10045,10020,10020,506
20160926,9995,10020,9970,9995,3731
20160923,9995,10020,9995,10020,1154
20160922,9995,10045,9995,10045,1115
20160921,10020,10070,9995,9995,2409
20160920,10070,10070,9970,9970,4295
20160919,10020,10095,10020,10070,1346
20160913,10020,10095,10020,10095,10
20160912,10045,10070,10020,10070,2285
20160909,10020,10020,9995,10020,762
20160908,10020,10020,9995,10020,1346
20160907,10070,10070,9995,10020,2414
20160906,10045,10045,10020,10020,501
20160905,10045,10045,10020,10045,255
20160902,10045,10045,10020,10045,1969
20160901,9970,10070,9970,10020,860
20160831,10145,10145,9995,10095,953
20160830,10020,10170,9970,10145,2861
20160829,10020,10020,10020,10020,0
20160826,9970,10045,9970,10045,2280
20160825,9920,9995,9920,9995,5433
20160824,9945,10020,9920,9995,1323
20160823,9920,9945,9920,9945,6280
20160822,9895,9970,9895,9970,2023
20160819,9920,10020,9920,10020,1254
20160818,9920,10120,9920,10120,1693
20160817,9970,9970,9920,9945,515
