DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20200407,85100,87200,83900,87200,17836
20200406,84400,86900,83600,86000,11568
20200403,80400,83800,80400,83600,13274
20200402,81300,82900,79500,81900,15417
20200401,80900,84000,80400,82100,18123
20200331,79900,82500,79100,81700,14690
20200330,77500,81000,75900,80100,13148
20200327,77700,78300,75800,77500,27348
20200326,73500,76900,73000,75300,23662
20200325,71800,74500,71200,74300,28094
20200324,68100,72700,68100,72700,20481
20200323,67500,70900,66700,70000,23839
20200320,70700,71800,67100,71800,25809
20200319,73100,74900,69000,69200,28037
20200318,75000,76800,72400,72400,21067
20200317,70100,76800,70100,76800,17572
20200316,76100,78000,73900,76800,12885
20200313,73100,76800,70900,76700,24854
20200312,83900,83900,77700,79800,25436
20200311,85200,85900,81600,82400,14211
20200310,85500,86300,84600,86100,14623
20200309,86000,86000,84000,85500,14809
20200306,86800,87300,85300,86200,8373
20200305,85700,87500,84900,86900,9717
20200304,86000,86300,84700,85700,9412
20200303,85500,86300,84600,85700,11818
20200302,87500,87500,84500,85400,10246
20200228,89900,89900,85300,85600,10503
20200227,85700,89900,85100,89300,19619
20200226,85700,86300,84700,86000,11133
20200225,87000,87000,85100,85600,9547
20200224,88400,88900,85700,85700,14746
20200221,89600,90300,87000,88400,16124
20200220,91200,91800,90300,90600,7668
20200219,90900,92100,90600,91200,6397
20200218,91600,92000,91000,91000,7315
20200217,93500,93500,91700,92000,8706
20200214,93300,94400,92600,93300,5959
20200213,96400,96400,93400,93400,13693
20200212,92600,96300,92600,95700,11641
20200211,92600,94300,92200,94100,5499
20200210,91800,92900,90800,92600,7481
20200207,93200,94400,91600,92100,13221
20200206,92900,94500,92600,93900,9268
20200205,93800,94300,92000,92100,14593
20200204,92300,94700,92300,93800,13337
20200203,95300,95300,92200,93800,9203
20200131,96100,96100,93900,93900,8677
20200130,95300,96400,94300,94500,8289
20200129,96300,96700,95300,95600,8126
20200128,96200,98700,95300,97000,14234
20200123,96300,97300,95200,96300,8963
20200122,96500,97300,95500,96400,7697
20200121,96200,96600,95100,96100,7163
20200120,94700,97000,94700,95800,7202
20200117,95900,97400,95300,95300,10236
20200116,95500,97300,95000,96900,8609
20200115,98000,98600,94600,95700,24077
20200114,99000,99500,98400,98800,13502
20200113,98400,100500,98000,99300,7601
20200110,98300,100500,97300,99100,9416
20200109,98000,99600,98000,99400,9992
20200108,99600,99700,95100,98700,30779
20200107,103500,103500,99700,100500,11419
20200106,102000,103500,101000,102000,5466
20200103,104000,105000,101500,104000,10913
20200102,106500,107500,102500,103500,12731
20191230,107500,107500,106000,107500,4180
20191227,107000,108500,106000,106500,5809
20191226,108000,109500,106000,109000,9627
20191224,106500,109000,106500,108500,6968
20191223,108000,108000,106000,108000,5255
20191220,108000,108000,105500,106500,5514
20191219,107500,108000,106000,107500,5058
20191218,106000,108500,105500,107500,5044
20191217,107000,109000,105000,108000,151377
20191216,107000,109000,107000,107500,11591
20191213,105500,108000,105500,107000,14041
20191212,103000,106500,102500,105500,26523
20191211,103000,103000,100000,102000,10108
20191210,98300,102000,98300,101000,4401
20191209,101500,103000,98000,100000,14546
20191206,101500,103500,101000,103000,9384
20191205,100000,101500,99000,100500,7787
20191204,101000,102500,99600,101000,8756
20191203,102500,103500,99700,101500,10182
20191202,103500,105500,102500,103500,6859
20191129,105000,105000,100500,102500,17955
20191128,99000,104500,97600,103000,25634
20191127,98400,99800,97500,99400,14369
20191126,95600,98300,95600,98300,17405
20191125,93500,96000,93100,96000,17286
20191122,92800,93800,91400,93000,11317
20191121,91500,92900,90600,91800,12567
20191120,89300,92300,89300,91500,12767
20191119,89400,90800,89400,90300,6310
20191118,88400,90900,88400,90600,7711
20191115,87100,90000,87100,89800,9988
20191114,86400,87700,86400,87600,9776
20191113,87200,88400,86100,86400,9518
20191112,87800,87900,86700,87500,6688
20191111,89000,89800,87200,87200,8510
20191108,89600,90500,88600,89000,7334
20191107,91300,91800,89300,89500,10261
20191106,91700,93000,91300,91400,8028
20191105,92100,92900,91500,92400,7534
20191104,92300,93600,92200,92700,8244
20191101,90800,92600,90400,92200,8825
20191031,88200,93700,87500,92500,28459
20191030,85500,87500,85500,87200,12005
20191029,86000,86600,85500,85700,5701
20191028,86000,86500,85300,85700,7556
20191025,85100,85900,84500,84700,6927
20191024,86600,87000,85100,85500,13117
20191023,86100,87400,86100,86700,12744
20191022,86100,87800,86100,86500,8801
20191021,88000,88600,86100,86400,4263
20191018,88200,88200,86200,86700,4324
20191017,87700,88500,87300,87300,5996
20191016,85300,87700,85300,87100,7354
20191015,86800,86800,85000,86000,6325
20191014,84800,87100,84000,85300,7692
20191011,85100,85100,83800,84000,7791
20191010,86400,86700,84200,84200,18513
20191008,89000,89000,87000,87400,9100
20191007,87300,89300,87300,88700,7687
20191004,87300,88700,86700,88300,5943
20191002,88500,88800,87200,87900,7289
20191001,86600,90300,86600,88500,13694
20190930,87100,87900,86500,87400,3053
20190927,89200,89200,86400,86800,6819
20190926,86700,88700,86700,88000,7762
20190925,87000,88100,86800,87200,5810
20190924,88900,89000,86600,87400,6856
20190923,89500,89500,87800,88500,5115
