,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20171129,5660,5790,5570,5710,219060
20171128,5760,5820,5540,5560,276988
20171127,5810,5890,5660,5760,218090
20171124,6030,6030,5820,5850,385375
20171123,5770,6030,5500,6000,606468
20171122,6400,6450,5750,5770,1362013
20171121,5950,6220,5680,6140,1226928
20171120,5670,6230,5600,5930,2182588
20171117,5470,5740,5330,5560,854364
20171116,5650,5850,5380,5500,2030593
20171115,5550,5680,5170,5250,918773
20171114,5430,5800,5350,5460,1486146
20171113,5310,6370,5200,5400,4155462
20171110,5190,5340,5080,5280,225266
20171109,5250,5700,5100,5110,1852757
20171108,5090,5260,5050,5220,284956
20171107,5170,5210,5060,5100,140022
20171106,4965,5200,4950,5170,392190
20171103,4950,4985,4860,4965,194231
20171102,5030,5040,4900,4950,95167
20171101,5040,5170,4940,4985,136533
20171031,4920,5080,4910,5040,90722
20171030,4945,5160,4900,5020,228672
20171027,4900,4965,4850,4945,100585
20171026,4885,4900,4800,4900,68600
20171025,4885,4950,4860,4885,47244
20171024,5000,5010,4890,4900,57847
20171023,4860,5000,4860,4950,117683
20171020,4850,4875,4795,4860,82748
20171019,4730,4875,4730,4800,52964
20171018,4840,4895,4750,4760,74370
20171017,4825,4870,4815,4840,39769
20171016,4950,4950,4755,4825,103715
20171013,5020,5100,4810,4900,124970
20171012,4970,5070,4920,5020,118161
20171011,4905,5110,4885,4975,129787
20171010,4895,5000,4800,4880,59263
20170929,4865,4945,4835,4870,62108
20170928,4930,5010,4850,4865,42508
20170927,4800,4955,4800,4915,65136
20170926,4740,4900,4740,4830,63584
20170925,5040,5040,4800,4800,287169
20170922,5130,5170,5020,5040,162580
20170921,5300,5300,5120,5170,242837
20170920,5310,5400,5190,5280,593039
20170919,5230,5280,5140,5270,197216
20170918,5020,5250,5020,5230,347329
20170915,4980,5100,4980,5100,184942
20170914,5010,5070,4980,5010,227326
20170913,5090,5150,5030,5040,131490
20170912,5260,5270,5100,5100,292882
20170911,5080,5220,5030,5220,245057
20170908,5110,5130,5020,5100,150248
20170907,5020,5170,5000,5110,214812
20170906,5000,5110,5000,5020,117773
20170905,5180,5180,5000,5050,252094
20170904,4890,5170,4885,5150,355727
20170901,5240,5270,5130,5130,337813
20170831,5140,5270,5070,5270,440467
