DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20170929,32200,33250,31300,32900,16978
20170928,31350,32700,30850,31600,7205
20170927,31850,32100,31250,31350,9061
20170926,30450,32300,30450,32300,7998
20170925,31650,31750,30650,31000,13626
20170922,29950,35000,29900,31600,46425
20170921,30100,30450,29800,30200,18642
20170920,30600,30650,30100,30450,4985
20170919,30600,31000,30200,30600,3900
20170918,31000,31050,30450,30600,8237
20170915,30500,31000,29700,31000,5389
20170914,30200,30550,30050,30400,12236
20170913,31600,31600,30400,30550,43550
20170912,31350,31450,30800,31400,53833
20170911,32000,32300,31300,31500,12495
20170908,31900,32300,31100,32000,7157
20170907,32400,32400,31750,31900,4849
20170906,31850,32500,31800,32400,28360
20170905,32150,32700,32150,32200,3143
20170904,33000,33350,32500,32550,8931
20170901,33650,33650,33000,33200,15812
20170831,33650,33950,33350,33900,9291
20170830,33450,33850,33450,33850,4906
20170829,33500,33800,33500,33550,6599
20170828,34000,34000,33450,33800,3236
20170825,33750,34000,33500,33650,7360
